TF	Gene	Input
E2F1	IRF3	-1
E2F1	MCL1	-1
E2F1	MDM2	-1
E2F1	PDK4	-1
E2F1	PNRC2	-1
E2F1	SERPINE1	-1
E2F1	TLR3	-1
E2F1	VEGFA	-1
E2F1	WWOX	-1
E2F3	ERICD	-1
E2F4	DIRAS3	-1
E2F4	PCLAF	-1
E2F4	MCM10	-1
E2F4	PLK1	-1
E2F4	PPARG	-1
E2F4	RAD51	-1
E2F4	TOPBP1	-1
E2F4	TTK	-1
E2F6	APAF1	-1
E2F6	E2F1	-1
E2F6	PCLAF	-1
E2F7	E2F1	-1
E2F8	E2F1	-1
E4F1	CCNA2	-1
EAPP	CDKN2A	-1
EAPP	MAOB	-1
ECD	GCGR	-1
EGR1	AR	-1
EGR1	CXCL8	-1
EGR1	FAS	-1
EGR1	FCER2	-1
EGR1	HSD11B2	-1
EGR1	IL6	-1
EGR1	KLK3	-1
EGR1	MYB	-1
EGR1	PTGS2	-1
EGR1	TNFSF10	-1
EGR1	WNT4	-1
EGR2	FASLG	-1
EGR2	SCD5	-1
EHF	DCDC2	-1
EHMT2	SIAH1	-1
ELF1	FCER1A	-1
ELF3	KRT4	-1
ELF3	MMP9	-1
ELF4	MMP9	-1
ELF4	TP53	-1
ELK3	MYH6	-1
ELL	BAX	-1
ELL	CDKN1A	-1
ELL	E2F1	-1
ELL	MDM2	-1
EN1	UTRN	-1
ENO1	MYC	-1
EP300	CYBB	-1
EP300	LAMA3	-1
EP300	MYC	-1
EP300	NR1H4	-1
EP300	PCNA	-1
EP300	THBD	-1
ERCC2	BCL2	-1
ERCC2	LAMTOR5	-1
ERF	ETS2	-1
ERF	PRL	-1
ERF	UTRN	-1
ERG	CXCL8	-1
ERG	EPB41L3	-1
ERG	FGF2	-1
ERG	ICAM1	-1
ERG	ILK	-1
ESR1	BTG2	-1
ESR1	CD24	-1
ESR1	CDKN1B	-1
ESR1	CRH	-1
ESR1	CTNNB1	-1
ESR1	CYP1A1	-1
ESR1	CYP2C19	-1
ESR1	NQO1	-1
ESR1	PTMA	-1
ESR1	TP53	-1
ESR2	BRCA2	-1
ESR2	CRH	-1
ESR2	INSR	-1
ESR2	SERPINE1	-1
ESRRA	NR2F1	-1
ESRRA	NR2F6	-1
ESRRA	SNAI1	-1
ESRRA	SNAI2	-1
ETS1	BAX	-1
ETS1	CA9	-1
ETS1	IL2	-1
ETS1	MDM2	-1
ETS1	NDRG1	-1
ETS1	TBXAS1	-1
ETS1	TERT	-1
ETS1	TRB	-1
ETV3	NFKB1	-1
ETV3	RELA	-1
ETV4	ERBB2	-1
ETV6	GAS2	-1
ETV6	MAD2L1	-1
EVX1	GSC	-1
EWSR1	PHLDA1	-1
EWSR1	TGFBR2	-1
EZH2	ADAMTS1	-1
EZH2	ADRB2	-1
EZH2	ALDH1A1	-1
EZH2	APC	-1
EZH2	CDH1	-1
EZH2	CDKN1A	-1
EZH2	CDKN2A	-1
EZH2	CDKN2B	-1
EZH2	CIITA	-1
EZH2	DACT3	-1
EZH2	FBXO32	-1
EZH2	FOXC1	-1
EZH2	HDAC1	-1
EZH2	HOXB13	-1
EZH2	MST1	-1
EZH2	MYC	-1
EZH2	PEBP1	-1
EZH2	PIP5K1C	-1
EZH2	RUNX3	-1
EZH2	SATB1	-1
EZH2	SNAI2	-1
EZH2	SSTR1	-1
EZH2	TP53	-1
EZH2	TWIST1	-1
FHL2	CCND1	-1
FLI1	COL1A2	-1
FLI1	IGFBP3	-1
FLI1	MIR708	-1
FLI1	MMP1	-1
FLI1	PHLDA1	-1
FOS	CCND1	-1
FOS	CLU	-1
FOS	FOS	-1
FOS	MYC	-1
FOS	NFKB1	-1
FOS	SLC10A2	-1
FOS	SPI1	-1
FOSB	TIMP1	-1
FOSL1	ITGAV	-1
FOSL1	ITGB3	-1
FOSL2	TIMP1	-1
FOXA1	ABCA1	-1
FOXA1	BCL2	-1
FOXA1	CFTR	-1
FOXA1	RPRM	-1
FOXA1	SERPINC1	-1
FOXA2	ABCA1	-1
FOXA2	CFTR	-1
FOXA2	PAX6	-1
FOXA2	SERPINC1	-1
FOXD3	MITF	-1
FOXF2	ITGB1	-1
FOXF2	MT1E	-1
FOXF2	MT1F	-1
FOXF2	PDGFA	-1
FOXF2	PSG7	-1
FOXG1	CDKN1A	-1
FOXH1	AR	-1
FOXI1	CFTR	-1
FOXL2	CCND2	-1
FOXL2	CYP11A1	-1
FOXL2	CYP19A1	-1
FOXL2	STAR	-1
FOXM1	CDKN2A	-1
FOXM1	FGB	-1
FOXN1	DSG4	-1
FOXO1	AR	-1
FOXO1	EGR1	-1
FOXO1	FSHB	-1
FOXO1	TXNIP	-1
FOXO3	CCND2	-1
FOXO3	FOXM1	-1
FOXO3	MYOCD	-1
FOXO4	HIF1A	-1
FOXP1	KLK3	-1
FOXP2	CNTNAP2	-1
FOXP2	MET	-1
FOXP2	NKX2-1	-1
FOXP3	BRCA1	-1
FOXP3	IL2	-1
FUS	MDM2	-1
GATA1	CBFB	-1
GATA1	CEBPA	-1
GATA1	DACH1	-1
GATA1	HEMGN	-1
GATA1	PTGFR	-1
GATA1	SPI1	-1
GATA1	ZNF268	-1
GATA2	CYBB	-1
GATA2	EPO	-1
GATA2	PPARG	-1
GATA2	PRG2	-1
GATA2	SPI1	-1
GATA3	CDH3	-1
GATA3	CXCL1	-1
GATA3	EPO	-1
GATA3	FOXC1	-1
GATA3	FOXC2	-1
GATA3	HSD17B1	-1
GATA3	IL12RB2	-1
GATA3	LOX	-1
GATA3	STAT4	-1
GATA4	ERBB2	-1
GATA4	HDAC9	-1
GATA6	CAV1	-1
GATA6	PLAU	-1
GFI1	BAX	-1
GFI1	CYP27B1	-1
GFI1B	MEF2C	-1
GLI1	EGR2	-1
GLI1	FAS	-1
GLI1	H2AFX	-1
GLI1	TNFRSF10B	-1
GLI2	CDH1	-1
GLI2	FAS	-1
GLI2	H2AFX	-1
GLI2	TNFRSF10B	-1
GLI3	HLA-G	-1
GZF1	HOXA10	-1
HAX1	ATP2A2	-1
HBP1	CDKN1A	-1
HBP1	DNMT1	-1
HBP1	MIF	-1
HBP1	NCF1	-1
HCFC1	E2F4	-1
HDAC1	ABCB1	-1
HDAC1	BAMBI	-1
HDAC1	BRCA2	-1
HDAC1	CCND2	-1
HDAC1	CD1D	-1
HDAC1	CD44	-1
HDAC1	CD82	-1
HDAC1	CDH1	-1
HDAC1	CDKN1A	-1
HDAC1	E2F1	-1
HDAC1	EGFR	-1
HDAC1	EGR1	-1
HDAC1	EIF2AK1	-1
HDAC1	ESR1	-1
HDAC1	FOS	-1
HDAC1	GAD1	-1
HDAC1	HLA-DRA	-1
HDAC1	HSPA5	-1
HDAC1	IL2	-1
HDAC1	KLF4	-1
HDAC1	MMP28	-1
HDAC1	MMP9	-1
HDAC1	PCNA	-1
HDAC1	PHB	-1
HDAC1	RARB	-1
HDAC1	RECQL4	-1
HDAC1	RELN	-1
HDAC1	RHOB	-1
HDAC1	SNAI2	-1
HDAC1	SP1	-1
HDAC1	SPP1	-1
HDAC1	TFF1	-1
HDAC1	TJP1	-1
HDAC1	TP53	-1
HDAC1	TXNIP	-1
HDAC10	TXNIP	-1
HDAC11	IL10	-1
HDAC11	IL17A	-1
HDAC11	TNF	-1
HDAC2	APAF1	-1
HDAC2	BMP7	-1
HDAC2	CCNE1	-1
HDAC2	CD1D	-1
HDAC2	CDH1	-1
HDAC2	COL1A2	-1
HDAC2	CXCL8	-1
HDAC2	DNMT1	-1
HDAC2	KLF4	-1
HDAC2	MUC5AC	-1
HDAC2	PHB	-1
HDAC2	SNAI2	-1
HDAC2	SP1	-1
HDAC2	TGFBR2	-1
HDAC2	TNFSF10	-1
HDAC2	TWIST1	-1
HDAC3	CDH1	-1
HDAC3	CDKN2A	-1
HDAC3	CXCR4	-1
HDAC3	GAS2	-1
HDAC3	GATA2	-1
HDAC3	GRHL1	-1
HDAC3	IFNA1	-1
HDAC3	JUN	-1
HDAC3	MMP2	-1
HDAC3	MYC	-1
HDAC4	CDKN1A	-1
HDAC4	CDKN2A	-1
HDAC4	HOXB13	-1
HDAC4	IL10	-1
HDAC4	MEF2A	-1
HDAC4	MMP13	-1
HDAC4	RUNX2	-1
HDAC4	VEGFA	-1
HDAC4	WT1	-1
HDAC5	FGF2	-1
HDAC5	MEF2A	-1
HDAC5	SLC2A4	-1
HDAC5	SLIT2	-1
HDAC5	WT1	-1
HDAC7	ACTN4	-1
HDAC7	AKAP12	-1
HDAC7	ESR1	-1
HDAC7	HDC	-1
HDAC7	MEF2A	-1
HDAC7	MEF2C	-1
HDAC7	MEF2D	-1
HDAC7	MMP10	-1
HDAC9	CITED2	-1
HDAC9	DIRAS3	-1
HDAC9	ESR1	-1
HDAC9	HSPA5	-1
HDAC9	IGFBP1	-1
HDAC9	MEF2A	-1
HDAC9	MYEF2	-1
HDAC9	NFKB1	-1
HDAC9	PRL	-1
HDAC9	RELA	-1
HDAC9	STAT6	-1
HDAC9	TNFRSF10B	-1
HDAC9	TP53	-1
HDGF	CDH1	-1
HDGF	SMYD1	-1
HES1	ASCL1	-1
HES1	CD4	-1
HES1	E2F1	-1
HES1	MAP2	-1
HES1	PTEN	-1
HES1	PTGDS	-1
HES6	ASCL1	-1
HEXIM1	CCND1	-1
HEY1	ACTA2	-1
HEY1	BMP2	-1
HEY1	GATA4	-1
HEY1	GATA6	-1
HEY1	KDR	-1
HEY1	PROX1	-1
HEY2	ACTA2	-1
HEY2	GATA4	-1
HEY2	GATA6	-1
HEYL	AR	-1
HIC1	ACKR3	-1
HIC1	E2F1	-1
HIC1	EPHA2	-1
HIC1	LRP8	-1
HIC1	MYC	-1
HIC1	SIRT1	-1
HIC1	VEGFA	-1
HIC1	VLDLR	-1
HIF1A	ABCB1	-1
HIF1A	ACE2	-1
HIF1A	APEX1	-1
HIF1A	BID	-1
HIF1A	CCND1	-1
HIF1A	CDH1	-1
HIF1A	HIF1A	-1
HIF1A	RECK	-1
HIF1A	SDHB	-1
HIF1A	SLC29A1	-1
HINFP	MBD2	-1
HIPK2	HIF1A	-1
HIPK2	MEF2C	-1
HIPK2	NOX1	-1
HIPK2	VEGFA	-1
HIPK2	VIM	-1
HIRA	PLB1	-1
HLF	RUNX1	-1
HMGA1	BRCA1	-1
HMGA1	CDH1	-1
HMGA1	XPA	-1
HNF1A	TM4SF1	-1
HNF4A	ABCG5	-1
HNF4A	ABCG8	-1
HNF4A	CYP7A1	-1
HNF4A	GFER	-1
HNF4A	GH1	-1
HOPX	FOS	-1
HOXA10	CDKN1C	-1
HOXA10	IL11	-1
HOXA10	KLF9	-1
HOXA10	MYCN	-1
HOXA10	PHGDH	-1
HOXA10	SNAI1	-1
HOXA11	HOXA10	-1
HOXA9	NFKB1	-1
HOXA9	RELA	-1
HOXB1	TCF4	-1
HOXB13	TCF4	-1
HOXB7	CDKN1B	-1
HOXB7	DAPK1	-1
HOXB7	THBS2	-1
HOXC10	HOXB8	-1
HOXC13	DSG4	-1
HOXC13	SPI1	-1
HOXC6	IGFBP3	-1
HOXC6	MME	-1
HOXC9	HOXB8	-1
HSF1	BAG3	-1
HSF1	CDKN1A	-1
HSF1	GUCA2B	-1
HSF1	HSD17B6	-1
HSF1	IL1B	-1
HSF2	MAP2K4	-1
HSF2	MAPK8	-1
HTATIP2	MMP2	-1
HTATIP2	SPP1	-1
HTATIP2	VEGFA	-1
ID1	ZNF148	-1
ID3	TCF3	-1
ID4	BRCA1	-1
IFI16	ICAM1	-1
IFI16	MYC	-1
IKBKB	CD44	-1
IKBKB	MMP9	-1
IKBKB	NOS2	-1
IKBKB	VCAM1	-1
ILF3	HLA-DRA	-1
ING1	AFP	-1
ING2	BCL2	-1
ING4	ANGPT1	-1
ING4	BCL2	-1
ING4	CCND1	-1
ING4	CXCL8	-1
ING4	NGF	-1
ING4	NTRK1	-1
ING4	PTGS2	-1
ING4	SKP2	-1
ING4	SPP1	-1
IRF1	BCL2	-1
IRF1	CCNB1	-1
IRF1	CCNE1	-1
IRF1	CDK1	-1
IRF1	CDK2	-1
IRF1	CDK4	-1
IRF1	CDKN1A	-1
IRF1	DST	-1
IRF1	E2F1	-1
IRF1	FOXP3	-1
IRF1	MYB	-1
IRF2	CXCR4	-1
IRF2	DST	-1
IRF2	IFNGR1	-1
IRF3	PURA	-1
IRF4	BCL6	-1
IRF4	CD68	-1
IRF4	IRF3	-1
IRF5	PDLIM7	-1
IRF8	CD68	-1
IRF8	GAS2	-1
IRF8	TLR3	-1
IRF9	CCND2	-1
IRF9	IL27	-1
JDP2	ATF3	-1
JDP2	DDIT3	-1
JUN	AR	-1
JUN	CDKN1A	-1
JUN	CTGF	-1
JUN	CYP19A1	-1
JUN	DCN	-1
JUN	IL2	-1
JUN	LBP	-1
JUN	MYC	-1
JUN	PGR	-1
JUN	RARA	-1
JUN	RARG	-1
JUN	SMN1	-1
JUN	TERT	-1
JUN	TP53	-1
JUN	VEGFA	-1
JUNB	LOR	-1
JUND	ITGAV	-1
JUND	ITGB3	-1
KAT2B	CDK2	-1
KAT2B	IRF7	-1
KAT2B	ZEB1	-1
KAT5	GMPS	-1
KAT5	HDC	-1
KAT5	STAT3	-1
KCNIP3	GCM1	-1
KCNIP3	SLC8A3	-1
KDM2A	EREG	-1
KLF10	EGFR	-1
KLF10	FGFR1	-1
KLF10	STMN1	-1
KLF12	PRL	-1
KLF12	TFAP2A	-1
KLF13	LDLR	-1
KLF14	TGFBR2	-1
KLF15	RBP3	-1
KLF15	RHO	-1
KLF16	CDKN1A	-1
KLF2	CXCR4	-1
KLF2	FABP5	-1
KLF2	PPARG	-1
KLF2	WEE1	-1
KLF4	BIRC5	-1
KLF4	CCNB1	-1
KLF4	GDF15	-1
KLF4	HDC	-1
KLF4	IFITM3	-1
KLF4	IL1B	-1
KLF4	LXN	-1
KLF4	ODC1	-1
KLF4	RARA	-1
KLF4	SOD1	-1
KLF4	VDR	-1
KLF6	CCND1	-1
KLF6	MMP9	-1
KLF6	PTTG1	-1
KLF8	CDH2	-1
KLF8	FN1	-1
KLF8	VIM	-1
KLF9	PMAIP1	-1
L3MBTL1	RUNX1	-1
LDB1	TCF3	-1
LEF1	CD1D	-1
LEF1	CYLD	-1
LEF1	DSG4	-1
LIMD1	HIF1A	-1
LMO2	CDH1	-1
LMO2	GYPA	-1
LMO2	LEF1	-1
LMO2	ZEB1	-1
LMO3	HES1	-1
LMO4	BRCA1	-1
LMO4	DLG4	-1
LRRFIP1	EGFR	-1
LRRFIP1	TNF	-1
LYL1	NFKB1	-1
MAML1	HEY1	-1
MAML1	TNFRSF12A	-1
MBD1	ALOX5	-1
MBD1	IRF8	-1
MBD1	MGMT	-1
MBD1	SETDB1	-1
MBD2	GSTP1	-1
MBD2	NANOG	-1
MECP2	CCND1	-1
MECP2	ESR1	-1
MECP2	GAD1	-1
MECP2	IGFBP3	-1
MECP2	RELN	-1
MECP2	TFF1	-1
MEF2A	SOST	-1
MEF2C	NR4A1	-1
MEF2C	SOST	-1
MEF2D	SOST	-1
MEN1	CDKN2C	-1
MEN1	GAST	-1
MEN1	JUND	-1
MEN1	TERT	-1
MITF	BCL2A1	-1
MLLT10	BAX	-1
MLLT10	CDKN1A	-1
MLLT10	MDM2	-1
MLLT3	BAX	-1
MLLT3	CDKN1A	-1
MLLT3	MDM2	-1
MSC	CDC25A	-1
MSC	CDC6	-1
MSC	LTA	-1
MSC	MCM7	-1
MSX1	DKK1	-1
MSX2	BCL2	-1
MSX2	BGLAP	-1
MSX2	CDH2	-1
MTA1	CDH1	-1
MTA1	EPHA2	-1
MTA1	ESR1	-1
MTA1	MTA3	-1
MTA1	PTEN	-1
MTA1	RNF144A	-1
MTA1	SMAD7	-1
MTA2	CDH1	-1
MTA2	FSHR	-1
MTA3	CGB5	-1
MTA3	SNAI1	-1
MXD1	PTEN	-1
MXI1	MYC	-1
MYB	CD4	-1
MYB	CSF3R	-1
MYB	ICAM1	-1
MYC	BRD7	-1
MYC	CCND1	-1
MYC	CD33	-1
MYC	CEBPA	-1
MYC	CFLAR	-1
MYC	DKK1	-1
MYC	FTH1P18	-1
MYC	GATA1	-1
MYC	IFNA1	-1
MYC	JUNB	-1
MYC	MST1	-1
MYC	NDRG1	-1
MYC	NFE2	-1
MYC	PRODH	-1
MYC	SFRP1	-1
MYCN	ABCB1	-1
MYCN	CIITA	-1
MYCN	CLU	-1
MYCN	DKK3	-1
MYCN	GRHL1	-1
MYCN	LRRN3	-1
MYCN	MXI1	-1
MYCN	NGFR	-1
MYCN	NTRK1	-1
MYCN	SKP2	-1
MYCN	TP53INP1	-1
MZF1	MMP2	-1
MZF1	TERT	-1
NANOG	AFP	-1
NANOG	CDC25A	-1
NANOG	CDK6	-1
NANOG	CDX2	-1
NANOG	CGA	-1
NANOG	GATA2	-1
NANOG	GATA4	-1
NANOG	GATA6	-1
NANOG	LAMB1	-1
NANOG	LXN	-1
NCOA2	AR	-1
NCOR1	ESR1	-1
NCOR1	G0S2	-1
NCOR1	IGFBP3	-1
NCOR1	PPARG	-1
NCOR1	SNAI2	-1
NEAT1	CXCL8	-1
NELFB	TFF1	-1
NELFCD	CCND1	-1
NELFCD	CTNNB1	-1
NF1	AFP	-1
NF1	PLAT	-1
NFAT5	CCL2	-1
NFATC1	SP1	-1
NFATC2	CD3G	-1
NFE2L2	GCLC	-1
NFIA	CDKN1A	-1
NFIC	CYP1A1	-1
NFIC	ITGA5	-1
NFIC	MATN1	-1
NFIL3	IL1B	-1
NFIL3	TNFSF10	-1
NFIX	CDKN1A	-1
NFKB1	ABCA1	-1
NFKB1	AKT1	-1
NFKB1	AKT2	-1
NFKB1	ALOX5	-1
NFKB1	AR	-1
NFKB1	BACE1	-1
NFKB1	BAX	-1
NFKB1	BCL2L11	-1
NFKB1	BHMT	-1
NFKB1	CDKN1A	-1
NFKB1	COL1A2	-1
NFKB1	COL2A1	-1
NFKB1	CTCF	-1
NFKB1	CYP19A1	-1
NFKB1	EGR1	-1
NFKB1	EPCAM	-1
NFKB1	GKN2	-1
NFKB1	HOXA9	-1
NFKB1	IL1A	-1
NFKB1	LTC4S	-1
NFKB1	PDK4	-1
NFKB1	REPS2	-1
NFKB1	SERPINA3	-1
NFKB1	THBD	-1
NFKB1	TIMP1	-1
NFKB1	YY1	-1
NFKB2	HIF1A	-1
NFKBIA	CCL5	-1
NFKBIA	CD40	-1
NFKBIA	CD58	-1
NFKBIA	EBI3	-1
NFKBIA	FAS	-1
NFKBIA	ICAM1	-1
NFKBIA	IFNB1	-1
NFKBIA	IL1B	-1
NFKBIA	NOS2	-1
NFKBIA	S100A6	-1
NFKBIA	TNFSF10	-1
NFKBIA	TRAF1	-1
NFKBIB	IFNB1	-1
NHLH2	HES1	-1
NKX2-1	RET	-1
NKX2-1	STK11	-1
NKX2-5	DACT1	-1
NKX2-5	DACT2	-1
NKX2-5	DACT3	-1
NKX2-5	MEF2C	-1
NKX3-1	AR	-1
NKX3-1	CCND1	-1
NKX3-1	FOS	-1
NKX3-1	IGF1R	-1
NOTCH3	APOD	-1
NOTCH3	HES1	-1
NPM1	ATF5	-1
NPM1	MDM2	-1
NR0B1	AMH	-1
NR0B1	CAMP	-1
NR0B1	CYP17A1	-1
NR0B1	CYP19A1	-1
NR0B1	ESRRG	-1
NR0B1	NR1H4	-1
NR0B1	NR5A1	-1
NR0B1	STAR	-1
NR0B2	E2F1	-1
NR0B2	PCK2	-1
NR1D1	ARNTL	-1
NR1H4	ABCC4	-1
NR1H4	CYP7A1	-1
NR1H4	EDN1	-1
NR1H4	UGT2B4	-1
NR1I2	CCL2	-1
NR1I2	NFKB1	-1
NR1I2	NOD1	-1
NR1I2	NOD2	-1
NR1I2	RELA	-1
NR2F1	CYP17A1	-1
NR2F1	DR1	-1
NR2F1	LHCGR	-1
NR2F1	MTTP	-1
NR2F1	SERPINC1	-1
NR2F2	POU5F1	-1
NR2F6	LHCGR	-1
NR3C1	ATF2	-1
NR3C1	ATP1B1	-1
NR3C1	BGLAP	-1
NR3C1	CCND3	-1
NR3C1	CDK4	-1
NR3C1	CDK6	-1
NR3C1	ELK1	-1
NR3C1	ETS1	-1
NR3C1	NFKB1	-1
NR3C1	SRF	-1
NR3C1	STAT1	-1
NR3C1	TP53	-1
NR3C2	ATP1B1	-1
NR3C2	CABIN1	-1
NR4A1	BABAM2	-1
NR4A1	CCNA2	-1
NR4A1	MDM2	-1
NR4A1	RNF7	-1
NR4A1	TNF	-1
NR4A2	MMP1	-1
NR4A3	PPARG	-1
NR5A1	CYP11B2	-1
NR5A1	NOV	-1
NRL	RBP3	-1
NRL	RHO	-1
NUPR1	MSL1	-1
ONECUT2	SYTL4	-1
PA2G4	E2F1	-1
PA2G4	KLK3	-1
PARP1	BCL2	-1
PARP1	BRCA2	-1
PARP1	FOXO1	-1
PARP1	HTR1A	-1
PARP1	SERPINF1	-1
PARP1	SNAI1	-1
PAWR	BCL2	-1
PAX2	TP53	-1
PAX4	GCG	-1
PAX4	INS	-1
PAX5	BCL2	-1
PAX5	BLK	-1
PAX5	CCND1	-1
PAX5	MMP1	-1
PAX5	PRDM1	-1
PAX5	XBP1	-1
PAX6	PDHX	-1
PAX8	TG	-1
PAX8	TP53	-1
PAX8	TSHR	-1
PCBD1	FXYD2	-1
PCGF2	ZEB1	-1
PCGF2	ZEB2	-1
PER1	BAX	-1
PER1	SLC5A1	-1
PER2	SNAI2	-1
PER2	TWIST1	-1
PGR	CYP19A1	-1
PGR	ERBB2	-1
PGR	FOXP3	-1
PGR	IL10	-1
PGR	PTGS2	-1
PGR	RELA	-1
PHB2	ARNT	-1
PHB2	BTG2	-1
PHOX2B	MSX1	-1
PIAS1	MUC1	-1
PIAS1	PRMT1	-1
PIAS2	LRRN3	-1
PIAS2	MUC1	-1
PIAS2	MYCN	-1
PIAS3	MUC1	-1
PIAS4	MUC1	-1
PITX1	GNRH1	-1
PITX1	HES1	-1
PITX1	IFNA1	-1
PITX1	IRF2	-1
PITX1	IRF7	-1
PITX1	JUN	-1
PITX1	NKX3-1	-1
PITX1	RUNX1	-1
PITX1	RUNX2	-1
PITX1	TERT	-1
PITX1	TRIB2	-1
PITX2	GNRH1	-1
PLAGL1	SDHB	-1
PML	CCND1	-1
PML	EAF2	-1
PML	EGFR	-1
PML	NR4A1	-1
PML	TNFAIP3	-1
PML	UBA7	-1
POLR1A	E2F1	-1
POU2F1	HBG1	-1
POU2F1	IL4	-1
POU2F1	VCAM1	-1
POU3F2	PDE5A	-1
POU5F1	BMP4	-1
POU5F1	CDKN1A	-1
POU5F1	CDX2	-1
POU5F1	DKK1	-1
POU5F1	DLX5	-1
POU5F1	EOMES	-1
POU5F1	GATA6	-1
POU5F1	HLX	-1
POU5F1	ID2	-1
POU5F1	TBXT	-1
POU5F1	TBX18	-1
PPARA	ACSL1	-1
PPARA	APOBR	-1
PPARA	APOC3	-1
PPARA	CPT1A	-1
PPARA	CYP2C9	-1
PPARA	IL6R	-1
PPARA	MMP9	-1
PPARA	PLIN2	-1
PPARA	SREBF2	-1
PPARA	TXNIP	-1
PPARA	UCP1	-1
PPARD	ANG	-1
PPARD	ANGPTL4	-1
PPARD	HSD11B2	-1
PPARG	AGER	-1
PPARG	APOB	-1
PPARG	APOBR	-1
PPARG	BCL2L1	-1
PPARG	CCND1	-1
PPARG	CCNE1	-1
PPARG	CFLAR	-1
PPARG	CSF1	-1
PPARG	EGFR	-1
PPARG	ICAM1	-1
PPARG	MMP9	-1
PPARG	MYC	-1
PPARG	PDK2	-1
PPARG	REN	-1
PPARG	SLC2A4	-1
PPARG	SLC9A1	-1
PPARG	TG	-1
PPARG	TSHR	-1
PRDM1	CIITA	-1
PRDM1	GCSAM	-1
PRDM1	LMO2	-1
PRDM1	MYC	-1
PROX1	AKT2	-1
PROX1	CYP7A1	-1
PROX1	IFNG	-1
PROX1	NR1I2	-1
PROX1	NR5A2	-1
PROX1	RGS4	-1
PROX1	TWIST1	-1
PTMA	TLR9	-1
PTTG1	TIMP2	-1
PURA	AR	-1
PURA	FAS	-1
PURA	PCNA	-1
RARA	ABCC3	-1
RARA	ANXA8	-1
RARA	CCNA1	-1
RARA	MACROD1	-1
RARA	MUC5AC	-1
RB1	BRCA1	-1
RB1	DHFR	-1
RB1	DNMT3A	-1
RB1	E2F1	-1
RB1	E2F2	-1
RB1	E2F3	-1
RB1	FGFR1	-1
RB1	FOS	-1
RB1	MYC	-1
RB1	PCNA	-1
RB1	RB1	-1
RB1	RBL1	-1
RB1	TFDP1	-1
RBBP7	CDH1	-1
RBL1	BRCA1	-1
RBL1	CCNA2	-1
RBL1	HIST1H2AE	-1
RBL1	TFDP1	-1
RBL2	BRCA1	-1
RBL2	DNMT3B	-1
RBL2	RAD51	-1
RBMX	EGR1	-1
RBMX	FOS	-1
RBMX	FOSL1	-1
RBMX	JUNB	-1
RBMX	JUND	-1
RBMX	KIT	-1
RBMX	ROS1	-1
RBPJ	PTEN	-1
REL	EPHB2	-1
REL	IL6	-1
RELA	ABCA1	-1
RELA	AKT1	-1
RELA	AKT2	-1
RELA	ALOX5	-1
RELA	AR	-1
RELA	BACE1	-1
RELA	BAX	-1
RELA	BCL2L11	-1
RELA	BHMT	-1
RELA	COL1A2	-1
RELA	COL2A1	-1
RELA	CYP19A1	-1
RELA	EGR1	-1
RELA	EPCAM	-1
RELA	GKN2	-1
RELA	GNRH2	-1
RELA	IL1A	-1
RELA	KLK3	-1
RELA	LTC4S	-1
RELA	PCK2	-1
RELA	PDK4	-1
RELA	PGR	-1
RELA	PPARD	-1
RELA	REPS2	-1
RELA	SERPINA3	-1
RELA	THBD	-1
RELA	TIMP1	-1
RELA	TRIB3	-1
RELA	YY1	-1
REST	BDNF	-1
REST	CARTPT	-1
REST	CD59	-1
REST	DGCR5	-1
REST	GJD2	-1
REST	GRIN1	-1
REST	KCNN4	-1
REST	KCNQ2	-1
REST	KCNQ3	-1
REST	LIN28A	-1
REST	NRP1	-1
REST	OPRM1	-1
REST	PENK	-1
REST	STAT1	-1
REST	TAC1	-1
REST	TUBB3	-1
RFWD2	MMP1	-1
RFWD2	PLAU	-1
RFWD2	COP1	-1
RFX1	MAP1A	-1
RFX1	MYC	-1
RFX1	PCNA	-1
RFX3	MAP1A	-1
RFX5	COL1A2	-1
RORA	NPSR1	-1
RREB1	KLK3	-1
RUNX1	IL3	-1
RUNX1	MAD2L1	-1
RUNX1	MYH10	-1
RUNX1	NF1	-1
RUNX1	SYMPK	-1
RUNX1	VEGFA	-1
RUNX3	CCND1	-1
RUNX3	CD36	-1
RUNX3	CFLAR	-1
RUNX3	HES1	-1
RUNX3	HSPD1	-1
RUNX3	ICAM3	-1
RUNX3	JAG1	-1
RUNX3	MMP9	-1
RUNX3	MYC	-1
RUNX3	PEA15	-1
RUNX3	RUNX1	-1
RUNX3	TIAL1	-1
RUNX3	TXN2	-1
RUNX3	WNT4	-1
RUVBL1	TP53	-1
RXRA	ABCC3	-1
SALL3	HDAC9	-1
SALL4	CDH1	-1
SALL4	PTEN	-1
SATB1	CYBB	-1
SATB1	IL5	-1
SATB2	TP63	-1
SETBP1	PTPA	-1
SETBP1	PTGER2	-1
SETBP1	PTGS2	-1
SF1	TCERG1	-1
SFPQ	ADARB2	-1
SFPQ	CXCL8	-1
SFPQ	STAT6	-1
SIM2	BCL2	-1
SIN3A	E2F1	-1
SIN3A	KLK3	-1
SIRT1	ADAMTS5	-1
SIRT1	BCL11A	-1
SIRT1	CCAR2	-1
SIRT1	CCND1	-1
SIRT1	CDH1	-1
SIRT1	CDKN1A	-1
SIRT1	CFH	-1
SIRT1	COL10A1	-1
SIRT1	COL1A2	-1
SIRT1	CTNNB1	-1
SIRT1	DLL4	-1
SIRT1	EGLN1	-1
